Magnitude,Date,Year,Month,Day,Northing,Easting,Depth,snr
1.893030621,7:35:15 PM,2017,10,24,-8.303206,115.486043,-11879,8.40277245
1.638275816,8:35:22 PM,2017,10,24,-8.263833,115.51508,-11884,3.520330286
1.893280667,8:40:51 PM,2017,10,24,-8.293457,115.46106,-12781,3.985618491
1.919019362,8:47:31 PM,2017,10,24,-8.283236,115.456104,-12512,2.066010106
1.971441646,8:50:39 PM,2017,10,24,-8.28345,115.498136,-13217,3.383048431
1.9406634,9:28:35 PM,2017,10,24,-8.274,115.479907,-13508,4.083000024
1.900049718,10:20:06 PM,2017,10,24,-8.285325,115.438826,-17616,3.343168181
1.379059652,10:23:52 PM,2017,10,24,-8.31457,115.387231,-9494,5.228194133
1.92340935,10:52:30 PM,2017,10,24,-8.28401,115.523486,-11183,5.694797866
1.719688412,11:34:34 PM,2017,10,24,-8.288499,115.511564,-11560,2.258373477
2.067270949,1:07:22 AM,2017,10,25,-8.296791,115.474268,-11841,8.825590232
2.049485701,1:41:09 AM,2017,10,25,-8.281974,115.469987,-14900,2.974693382
1.911312251,1:43:19 AM,2017,10,25,-8.327891,115.47207,-9562,4.226963342
1.9755149,1:44:37 AM,2017,10,25,-8.294647,115.487288,-12393,2.605983984
2.03756359,2:08:46 AM,2017,10,25,-8.300513,115.491195,-12282,4.151116613
2.028491844,3:00:59 AM,2017,10,25,-8.272854,115.456746,-12464,3.093935417
1.38352064,3:08:24 AM,2017,10,25,-8.269166,115.450114,-10146,2.015532557
1.798872912,6:38:04 AM,2017,10,25,-8.278767,115.4045,-6344,3.602538028
2.046435162,6:40:11 AM,2017,10,25,-8.285175,115.463599,-13770,4.123694116
1.787134356,6:51:23 AM,2017,10,25,-8.280042,115.485522,-14061,2.141460409
2.334864213,6:58:19 AM,2017,10,25,-8.2961,115.504924,-12221,11.5773593
1.932583412,11:31:51 AM,2017,10,25,-8.268227,115.469491,-10951,9.28355744
1.858889663,11:33:36 AM,2017,10,25,-8.288468,115.515609,-10707,7.821345519
1.784285493,1:03:05 PM,2017,10,25,-8.27636,115.499666,-13805,3.159061977
1.74757766,1:52:33 PM,2017,10,25,-8.293185,115.460286,-12370,5.390823085
1.691985967,1:54:27 PM,2017,10,25,-8.304837,115.471183,-10733,4.055884021
1.759033996,1:54:57 PM,2017,10,25,-8.324576,115.484945,-9540,3.952277384
1.915232909,2:56:45 PM,2017,10,25,-8.259416,115.512809,-11165,8.967245063
2.212312799,3:25:14 PM,2017,10,25,-8.274338,115.501872,-12838,13.42034879
1.986436098,3:27:51 PM,2017,10,25,-8.289554,115.453141,-16134,5.070042596
1.993712093,3:30:50 PM,2017,10,25,-8.290899,115.503524,-14475,5.150802534
1.883642622,3:37:56 PM,2017,10,25,-8.286959,115.516398,-12768,6.027713526
1.670780016,4:24:15 PM,2017,10,25,-8.302065,115.500138,-10715,5.179056672
2.03924253,4:43:08 PM,2017,10,25,-8.252875,115.457121,-12411,6.486574644
1.846743405,4:46:30 PM,2017,10,25,-8.275979,115.476172,-13084,3.519624108
1.741672802,5:07:48 PM,2017,10,25,-8.291312,115.487215,-7545,7.190716716
1.835522128,5:28:15 PM,2017,10,25,-8.27556,115.456942,-11578,5.210825194
1.624186002,5:59:26 PM,2017,10,25,-8.262878,115.537793,-8517,3.202256884
2.279757056,6:13:03 PM,2017,10,25,-8.270708,115.468538,-12045,33.41099218
1.816033974,6:17:34 PM,2017,10,25,-8.28991,115.504395,-9368,5.566917891
2.228781851,7:34:36 PM,2017,10,25,-8.284006,115.452002,-13344,11.64256029
1.901761481,7:45:33 PM,2017,10,25,-8.300978,115.497754,-10885,6.233509325
1.858941864,8:04:28 PM,2017,10,25,-8.294506,115.503833,-11746,4.994005331
1.090383344,8:14:53 PM,2017,10,25,-8.327477,115.387069,-2135,2.957012218
1.61141109,8:15:24 PM,2017,10,25,-8.302334,115.537988,-6231,3.491801836
1.915209243,10:00:47 PM,2017,10,25,-8.284678,115.453979,-14500,4.906636086
2.013798156,10:52:51 PM,2017,10,25,-8.279611,115.472681,-13165,4.67958127
1.955584902,10:56:38 PM,2017,10,25,-8.292893,115.458895,-11854,8.02958663
1.892950468,11:17:07 PM,2017,10,25,-8.262705,115.4361,-11175,4.67880017
2.379612049,1:57:41 AM,2017,10,26,-8.284033,115.441243,-15164,13.81068322
2.087620537,3:30:43 AM,2017,10,26,-8.295479,115.470882,-11271,7.898918455
2.120672294,3:55:50 AM,2017,10,26,-8.262337,115.488566,-15392,3.618074481
1.931253563,4:03:43 AM,2017,10,26,-8.298298,115.468774,-10164,7.44973997
1.964294952,4:52:01 AM,2017,10,26,-8.273152,115.480037,-11338,3.864830296
2.027829482,4:52:34 AM,2017,10,26,-8.272952,115.4677,-13714,5.48048595
1.896814821,8:29:30 AM,2017,10,26,-8.274003,115.499593,-11352,7.190645767
2.193977876,8:37:25 AM,2017,10,26,-8.299665,115.457682,-10527,17.43860265
2.008293822,10:27:56 AM,2017,10,26,-8.252885,115.527515,-11436,7.729491869
2.544138855,1:04:47 PM,2017,10,26,-8.308909,115.464103,-10156,107.6807209
1.704355729,1:43:56 PM,2017,10,26,-8.302568,115.449666,-9003,5.573907081
1.379409096,1:48:13 PM,2017,10,26,-8.308897,115.453296,-7863,3.089816937
1.956411998,2:10:21 PM,2017,10,26,-8.294048,115.507837,-11347,11.54423814
1.193136335,3:26:27 PM,2017,10,26,-8.304361,115.457284,-8290,3.451714886
1.521282311,3:27:49 PM,2017,10,26,-8.292557,115.484863,-9266,2.812579508
1.762392336,4:13:29 PM,2017,10,26,-8.296761,115.479004,-11880,5.735744514
1.885808001,4:14:59 PM,2017,10,26,-8.285928,115.47841,-12881,3.986270507
1.635196429,4:24:47 PM,2017,10,26,-8.295454,115.467912,-10539,3.780223133
1.595679727,4:26:37 PM,2017,10,26,-8.301973,115.454264,-9396,3.240376122
1.841181026,5:00:18 PM,2017,10,26,-8.297767,115.41342,-9173,7.029212034
1.651425656,5:16:36 PM,2017,10,26,-8.27877,115.523714,-6724,10.26601173
1.909624339,5:32:25 PM,2017,10,26,-8.282403,115.459692,-13837,5.573552723
2.03507756,5:38:29 PM,2017,10,26,-8.286789,115.467904,-13495,7.082449548
1.769951237,5:42:36 PM,2017,10,26,-8.272146,115.484627,-11278,6.451076627
1.863307522,5:45:19 PM,2017,10,26,-8.27982,115.492961,-11973,6.279399198
1.939697602,6:10:36 PM,2017,10,26,-8.30348,115.474577,-10601,12.01055753
1.616778675,6:28:19 PM,2017,10,26,-8.303578,115.467952,-8135,7.195269856
2.324175545,7:16:11 PM,2017,10,26,-8.231089,115.522314,-8964,44.20408249
1.715229841,7:40:58 PM,2017,10,26,-8.283493,115.498543,-11757,4.76894799
1.638655391,7:44:50 PM,2017,10,26,-8.301585,115.451489,-9972,3.516587903
1.772657155,8:13:53 PM,2017,10,26,-8.293941,115.506543,-9651,5.761732233
1.891130219,8:49:25 PM,2017,10,26,-8.299836,115.439933,-10301,22.56254452
1.744075526,9:12:27 PM,2017,10,26,-8.290741,115.511914,-11426,3.904219608
1.934740956,11:44:52 PM,2017,10,26,-8.301755,115.477197,-6958,9.759182721
1.896491552,11:46:27 PM,2017,10,26,-8.296609,115.491178,-8638,7.845456668
2.255145577,3:16:25 AM,2017,10,27,-8.273321,115.475627,-11785,12.78605422
2.155954043,6:28:20 AM,2017,10,27,-8.281661,115.514746,-11045,13.3826923
1.988542392,8:01:58 AM,2017,10,27,-8.289021,115.458765,-10286,7.130928866
2.439902801,8:12:40 AM,2017,10,27,-8.312258,115.444458,-9834,145.7708425
1.988092921,8:23:09 AM,2017,10,27,-8.290034,115.507812,-12370,3.671442412
1.794935137,8:32:18 AM,2017,10,27,-8.268826,115.492757,-11837,7.573425106
1.956505006,9:25:08 AM,2017,10,27,-8.267723,115.465438,-5997,21.99398213
1.975540919,9:27:16 AM,2017,10,27,-8.317004,115.488802,-10894,7.979524792
2.03171414,10:31:43 AM,2017,10,27,-8.283918,115.501628,-15564,2.00395327
1.632691079,10:32:28 AM,2017,10,27,-8.313022,115.453141,-9319,12.7866382
1.892272484,11:49:28 AM,2017,10,27,-8.307117,115.486971,-10372,8.586121136
1.977051282,12:08:48 PM,2017,10,27,-8.260852,115.584513,-8208,6.671235985
1.609919798,12:34:18 PM,2017,10,27,-8.277606,115.493538,-11089,2.305895247
1.497119312,1:55:29 PM,2017,10,27,-8.295517,115.486304,-8964,3.841771021
1.834822727,2:13:20 PM,2017,10,27,-8.288711,115.469059,-11738,8.507362486
2.130097222,2:17:11 PM,2017,10,27,-8.309458,115.505558,-10098,7.196270838
1.852310276,2:37:41 PM,2017,10,27,-8.262297,115.444019,-13849,4.393468766
1.616407245,3:38:20 PM,2017,10,27,-8.310652,115.481437,-9929,4.474799874
1.461034337,4:05:00 PM,2017,10,27,-8.272654,115.483081,-11790,2.939983909
1.608105755,5:11:50 PM,2017,10,27,-8.265337,115.47701,-11611,4.639537904
1.906109919,5:15:45 PM,2017,10,27,-8.295087,115.484285,-9150,12.37799491
2.202610526,5:19:00 PM,2017,10,27,-8.278056,115.503735,-12458,6.874088897
1.841071105,5:20:54 PM,2017,10,27,-8.28609,115.493433,-13939,3.732184689
1.696399649,5:34:29 PM,2017,10,27,-8.272814,115.498079,-9488,5.919538776
1.527157925,6:20:06 PM,2017,10,27,-8.295724,115.466992,-11242,5.59174036
2.454064211,6:36:33 PM,2017,10,27,-8.322924,115.463704,-13792,35.93611222
1.880712843,6:45:14 PM,2017,10,27,-8.308301,115.510343,-11177,7.896320508
1.891053928,6:59:32 PM,2017,10,27,-8.303537,115.495671,-10874,7.62292826
1.612882499,7:22:33 PM,2017,10,27,-8.298652,115.480314,-9113,3.269612599
2.443738363,8:38:46 PM,2017,10,27,-8.295329,115.513509,-11781,46.05821712
1.536352513,9:26:52 PM,2017,10,27,-8.246802,115.506812,-11845,3.948776876
1.756458368,9:27:34 PM,2017,10,27,-8.264413,115.482218,-8692,4.351594981
1.577191593,9:37:33 PM,2017,10,27,-8.274279,115.526375,-9950,3.396535562
1.67363172,10:02:18 PM,2017,10,27,-8.314266,115.450456,-9641,4.633424931
2.398844479,11:09:04 PM,2017,10,27,-8.266293,115.503711,-10856,26.80989973
2.078119504,12:23:37 AM,2017,10,28,-8.273119,115.487996,-11484,9.106511788
1.849136904,12:31:46 AM,2017,10,28,-8.289832,115.519889,-10310,5.209734275
1.548779187,2:00:55 AM,2017,10,28,-8.285144,115.518205,-6609,4.642088035
1.736639839,2:43:12 AM,2017,10,28,-8.287097,115.490731,-12085,3.835290024
2.056195627,3:49:29 AM,2017,10,28,-8.246752,115.492464,-11864,9.146633165
2.26544266,4:06:44 AM,2017,10,28,-8.304722,115.511995,-9410,24.91427451
2.15264227,5:48:22 AM,2017,10,28,-8.283244,115.419238,-9925,9.453974182
2.076501283,9:57:29 AM,2017,10,28,-8.274372,115.505143,-10919,11.21322795
1.606749883,10:06:50 AM,2017,10,28,-8.312647,115.468872,-10264,5.825121914
1.920612254,10:41:07 AM,2017,10,28,-8.280315,115.446493,-13375,4.264252145
2.445582651,11:13:45 AM,2017,10,28,-8.283872,115.458097,-11513,77.82494243
1.991328337,11:21:31 AM,2017,10,28,-8.291108,115.483398,-12701,4.891474915
2.037157923,11:55:37 AM,2017,10,28,-8.302187,115.465503,-10547,12.21639949
1.466766847,1:00:42 PM,2017,10,28,-8.286421,115.492863,-11931,2.048005972
1.966408717,1:06:51 PM,2017,10,28,-8.275633,115.498551,-11466,7.02202843
1.559967669,1:29:04 PM,2017,10,28,-8.32324,115.465137,-10013,3.417824037
1.932736489,1:37:19 PM,2017,10,28,-8.276147,115.470972,-11840,5.850238414
1.633756015,2:01:56 PM,2017,10,28,-8.297123,115.455103,-8901,4.410144743
1.514509476,2:27:12 PM,2017,10,28,-8.317201,115.468514,-8840,2.854551138
1.74969931,2:39:21 PM,2017,10,28,-8.312145,115.505868,-9216,4.065412621
2.014596774,2:42:29 PM,2017,10,28,-8.281408,115.515422,-11911,9.019121877
2.184492902,3:30:09 PM,2017,10,28,-8.245835,115.562915,-7726,19.42197231
1.753521803,3:47:38 PM,2017,10,28,-8.302759,115.4698,-9059,4.45364517
2.25460174,4:51:47 PM,2017,10,28,-8.259666,115.559342,-7238,16.7614867
1.94200219,5:40:54 PM,2017,10,28,-8.287151,115.511084,-11694,7.176645868
2.221107972,5:56:40 PM,2017,10,28,-8.313817,115.46403,-8634,16.57735466
1.875839962,6:28:53 PM,2017,10,28,-8.287567,115.476278,-12793,3.520141423
1.815312176,7:30:50 PM,2017,10,28,-8.297298,115.512394,-11218,5.157906829
1.721306472,9:08:40 PM,2017,10,28,-8.275538,115.505127,-10451,3.979058671
1.631583077,9:53:38 PM,2017,10,28,-8.290339,115.491846,-10484,4.513021026
2.155261717,10:44:51 PM,2017,10,28,-8.284987,115.524284,-10670,17.88186137
2.558189123,11:56:28 PM,2017,10,28,-8.275184,115.51945,-10536,36.41744824
2.65746424,12:18:24 AM,2017,10,29,-8.234748,115.472778,-8105,58.82458587
2.061132443,2:32:28 AM,2017,10,29,-8.285518,115.523877,-10822,7.42900006
1.702755797,4:45:10 AM,2017,10,29,-8.313283,115.457837,-10074,2.731859491
1.812308241,4:56:10 AM,2017,10,29,-8.305792,115.470752,-8231,5.817736364
1.766215299,6:42:27 AM,2017,10,29,-8.281401,115.488704,-12826,3.371383537
2.576579759,8:52:24 AM,2017,10,29,-8.272544,115.462459,-10971,179.5314001
2.118077606,9:21:15 AM,2017,10,29,-8.301799,115.458488,-10062,12.85205986
1.600076114,10:44:25 AM,2017,10,29,-8.288685,115.490324,-11226,2.745403707
1.736982003,1:18:34 PM,2017,10,29,-8.282795,115.449422,-11736,3.598847397
1.815591124,1:25:00 PM,2017,10,29,-8.298919,115.490161,-10841,5.143947433
1.764113426,2:14:51 PM,2017,10,29,-8.291611,115.510238,-8483,5.010580698
1.844102473,3:27:47 PM,2017,10,29,-8.289604,115.514128,-10504,9.080747049
1.725747979,4:15:09 PM,2017,10,29,-8.273066,115.479631,-11561,3.139058097
1.879083475,5:04:36 PM,2017,10,29,-8.284825,115.524211,-10817,6.185587653
1.720065901,5:17:43 PM,2017,10,29,-8.304899,115.493335,-1438,7.445093836
2.079816212,5:48:22 PM,2017,10,29,-8.289715,115.47277,-10063,14.64684813
2.180175844,6:04:51 PM,2017,10,29,-8.267522,115.4698,-13739,9.477227102
1.813735414,6:58:44 PM,2017,10,29,-8.290441,115.482064,-7941,4.782547884
1.580067786,7:35:10 PM,2017,10,29,-8.224102,115.462712,-7998,3.690059817
1.76698036,7:42:52 PM,2017,10,29,-8.278008,115.481974,-9320,10.69243859
1.794613595,9:32:29 PM,2017,10,29,-8.295467,115.488534,-10446,6.73382051
1.826849758,9:57:44 PM,2017,10,29,-8.299891,115.45765,-10671,3.966039867
2.009381249,10:36:35 PM,2017,10,29,-8.310112,115.471875,-14300,3.077107489
1.788217427,10:43:47 PM,2017,10,29,-8.291585,115.467497,-8109,4.443318979
2.186005178,1:28:57 AM,2017,10,30,-8.301089,115.461019,-10890,9.637766193
2.235002482,2:16:45 AM,2017,10,30,-8.281375,115.494613,-11946,12.80695797
1.713043156,2:32:07 AM,2017,10,30,-8.293265,115.482894,-8823,3.698108878
2.255191303,5:22:31 AM,2017,10,30,-8.331256,115.433065,-13861,8.273934517
2.014202479,7:56:28 AM,2017,10,30,-8.296956,115.481763,-9587,9.101907031
1.777387676,8:44:42 AM,2017,10,30,-8.28931,115.494678,-6998,5.100616768
1.970438464,9:34:09 AM,2017,10,30,-8.260101,115.448796,-11507,4.582046884
1.615093307,9:35:42 AM,2017,10,30,-8.286882,115.488346,-12843,2.601249958
1.690056698,9:41:52 AM,2017,10,30,-8.326012,115.487394,-11630,5.63675707
1.656919466,10:04:09 AM,2017,10,30,-8.267824,115.496761,-9050,3.045197371
1.483426671,11:33:03 AM,2017,10,30,-8.326387,115.439551,-6866,5.614916384
1.355657241,11:33:48 AM,2017,10,30,-8.300192,115.47404,-8909,2.749525724
1.359594092,2:05:07 PM,2017,10,30,-8.282335,115.46027,-11155,3.106951899
2.082720719,2:54:10 PM,2017,10,30,-8.300798,115.453573,-9380,16.47577848
1.474306336,3:36:04 PM,2017,10,30,-8.302819,115.450675,-8950,2.524615188
1.621070098,5:03:41 PM,2017,10,30,-8.296555,115.475895,-11306,4.501908143
1.690939588,5:14:58 PM,2017,10,30,-8.274578,115.476025,-11646,6.523157692
1.546741106,5:38:10 PM,2017,10,30,-8.314348,115.459448,-9714,2.752356622
1.924445247,5:46:17 PM,2017,10,30,-8.2707,115.462931,-13081,4.368432678
1.638543922,5:47:20 PM,2017,10,30,-8.306867,115.452539,-14517,4.261165636
1.643510289,6:06:40 PM,2017,10,30,-8.291923,115.468262,-11518,2.90668786
2.482953912,7:09:00 PM,2017,10,30,-8.315705,115.473755,-13866,74.49796651
2.190099518,8:04:11 PM,2017,10,30,-8.291075,115.49091,-11393,19.50298032
1.383418084,8:43:44 PM,2017,10,30,-8.290055,115.475358,-9699,6.608507674
1.840069019,9:00:16 PM,2017,10,30,-8.305674,115.444694,-12691,3.0697526
1.262994376,9:15:30 PM,2017,10,30,-8.290235,115.476497,-9257,2.696454992
1.673151624,9:21:56 PM,2017,10,30,-8.284725,115.473291,-10681,3.650381282
1.796070409,9:59:36 PM,2017,10,30,-8.297148,115.423714,-11139,5.428959941
1.927212454,10:09:24 PM,2017,10,30,-8.270495,115.463127,-11565,8.945129431
2.054670029,2:25:31 AM,2017,10,31,-8.273722,115.469946,-10933,12.79310925
2.264661568,3:51:05 AM,2017,10,31,-8.321184,115.458594,-9031,23.4390543
1.50777961,4:37:12 AM,2017,10,31,-8.299454,115.486043,-10993,5.017352181
2.004380605,6:45:13 AM,2017,10,31,-8.242262,115.541618,-8482,9.325398487
1.937116128,8:17:56 AM,2017,10,31,-8.281254,115.523787,-10402,6.071636598
1.818132631,8:20:37 AM,2017,10,31,-8.281278,115.45402,-9887,4.485022236
2.001216734,9:00:39 AM,2017,10,31,-8.208496,115.536165,-8641,10.39777686
1.90222751,9:51:05 AM,2017,10,31,-8.265312,115.486247,-12764,3.821830075
2.035890827,10:14:07 AM,2017,10,31,-8.299832,115.475854,-10834,11.75862925
1.57298757,10:23:42 AM,2017,10,31,-8.269725,115.487288,-11680,2.871873899
2.039183841,10:37:03 AM,2017,10,31,-8.282601,115.519238,-8559,12.28695185
2.113096807,12:37:22 PM,2017,10,31,-8.281665,115.472518,-10111,33.02453131
1.97356435,3:09:17 PM,2017,10,31,-8.27304,115.468457,-15063,4.214010024
1.652954647,4:00:52 PM,2017,10,31,-8.302691,115.500846,-1024,10.48841281
1.952768564,4:35:32 PM,2017,10,31,-8.241802,115.537484,-9993,9.144723219
1.674276155,6:33:40 PM,2017,10,31,-8.299703,115.462223,-9076,3.71985231
1.886762918,7:21:41 PM,2017,10,31,-8.277324,115.466341,-11802,6.141732137
1.568222904,8:27:42 PM,2017,10,31,-8.240849,115.560319,-2018,3.634932236
1.777469241,8:47:40 PM,2017,10,31,-8.283162,115.492415,-9928,5.355908629
1.600284712,9:27:34 PM,2017,10,31,-8.271802,115.456706,-8506,10.12987991
2.028929419,10:17:03 PM,2017,10,31,-8.274811,115.487174,-13552,5.890786115
1.353269272,12:01:03 AM,2017,11,1,-8.309124,115.45035,-11009,2.616105142
1.478932835,12:12:22 AM,2017,11,1,-8.347002,115.444482,-6234,4.270151042
1.606910984,12:59:11 AM,2017,11,1,-8.317276,115.454622,-6567,7.602654559
1.609110813,1:53:40 AM,2017,11,1,-8.287748,115.457202,-10596,4.610830426
1.497656058,2:13:06 AM,2017,11,1,-8.286786,115.547135,-10486,2.048869187
1.715384164,2:21:44 AM,2017,11,1,-8.332591,115.396932,-2093,5.103536378
1.417146936,4:25:41 AM,2017,11,1,-8.349428,115.473633,-2637,2.373083775
1.577137381,5:20:11 AM,2017,11,1,-8.315205,115.440088,-8195,3.59759396
2.067436402,5:41:37 AM,2017,11,1,-8.339674,115.507878,-7802,3.042622025
1.868499052,6:26:44 AM,2017,11,1,-8.301521,115.474862,-8815,7.338879392
1.534132069,6:44:02 AM,2017,11,1,-8.372299,115.501872,-6686,2.476939126
1.309773979,8:33:13 AM,2017,11,1,-8.316001,115.469214,-12393,2.015375471
1.459555005,8:35:06 AM,2017,11,1,-8.260739,115.530436,-2742,6.901547521
1.476236726,10:07:40 AM,2017,11,1,-8.286494,115.50813,-5616,2.290526118
1.32928096,10:18:10 AM,2017,11,1,-8.323851,115.451196,-6267,3.810721534
1.399990219,10:29:07 AM,2017,11,1,-8.294053,115.459953,-6930,3.843113119
1.452089245,10:42:16 AM,2017,11,1,-8.312653,115.464803,-5946,3.25014428
1.635953843,10:43:27 AM,2017,11,1,-8.322808,115.451473,-3405,6.018119057
2.656891211,10:45:47 AM,2017,11,1,-8.335199,115.414494,-12755,19.00257734
1.774985285,11:17:00 AM,2017,11,1,-8.30155,115.506356,-11229,4.462583494
1.694859772,11:26:42 AM,2017,11,1,-8.300531,115.495841,-9518,5.783798285
1.838200899,11:28:25 AM,2017,11,1,-8.403163,115.465519,-5806,8.361037754
1.588961616,11:41:39 AM,2017,11,1,-8.287428,115.470874,-11518,4.090045314
1.582637297,11:47:16 AM,2017,11,1,-8.303162,115.475732,-7586,4.042778364
1.887668019,12:03:41 PM,2017,11,1,-8.26471,115.495654,-12119,3.982583846
1.717530066,12:10:45 PM,2017,11,1,-8.412538,115.439884,-16678,2.29117998
0.992974565,12:22:52 PM,2017,11,1,-8.311658,115.450358,-4289,2.021673243
0.984714761,12:25:48 PM,2017,11,1,-8.275587,115.466121,-5118,2.580734169
1.336666883,12:40:32 PM,2017,11,1,-8.300917,115.482463,-6911,2.381444727
1.724957472,12:43:25 PM,2017,11,1,-8.299707,115.481112,-11270,5.456514797
1.219244159,12:51:47 PM,2017,11,1,-8.308057,115.473088,-7686,2.212814714
1.414527952,12:54:33 PM,2017,11,1,-8.289674,115.532829,-6160,4.338947569
1.529588414,1:22:57 PM,2017,11,1,-8.295219,115.462419,-10441,2.568572793
1.671483045,1:26:22 PM,2017,11,1,-8.318128,115.453467,-1035,15.84696672
1.159269333,1:35:24 PM,2017,11,1,-8.323162,115.465495,-2144,4.467033714
1.720951854,1:47:34 PM,2017,11,1,-8.288644,115.463721,-11751,6.221878434
1.655772487,2:33:12 PM,2017,11,1,-8.288515,115.456462,-11357,3.880876797
1.173015396,2:45:34 PM,2017,11,1,-8.313111,115.464876,-5868,3.466177502
1.858151685,3:09:12 PM,2017,11,1,-8.275849,115.462948,-11896,8.31011582
1.800633814,3:13:07 PM,2017,11,1,-8.281823,115.469963,-11496,9.388160295
1.646085614,3:30:28 PM,2017,11,1,-8.32868,115.459082,-7627,12.02341163
1.395553839,3:45:52 PM,2017,11,1,-8.303938,115.544401,-6656,2.027141985
1.539106664,3:55:16 PM,2017,11,1,-8.296263,115.475114,-9114,3.987817421
1.519326088,4:19:45 PM,2017,11,1,-8.293689,115.451074,-9455,4.509946597
1.346817591,4:32:25 PM,2017,11,1,-8.357346,115.50127,-4714,3.438197717
1.553159256,4:38:04 PM,2017,11,1,-8.31241,115.483789,-9828,3.074652472
1.734822198,4:38:21 PM,2017,11,1,-8.293264,115.444775,-13345,2.340864339
1.519454879,5:24:55 PM,2017,11,1,-8.297137,115.462093,-10268,3.350318113
1.45171958,5:35:46 PM,2017,11,1,-8.293606,115.458724,-9177,3.084243996
1.70154632,6:03:24 PM,2017,11,1,-8.322206,115.451074,-5881,8.703097491
1.626998008,6:10:55 PM,2017,11,1,-8.313919,115.460376,-5168,11.70792197
1.48751473,6:11:57 PM,2017,11,1,-8.294947,115.478882,-10080,3.053820342
1.523073418,6:16:43 PM,2017,11,1,-8.297666,115.500643,-11681,3.465421408
1.635103311,6:18:22 PM,2017,11,1,-8.291751,115.429606,-10504,3.881744346
1.434745005,6:25:38 PM,2017,11,1,-8.331351,115.460994,-8931,3.03301088
1.514429894,6:31:29 PM,2017,11,1,-8.28146,115.508529,-12112,4.01603482
1.581189949,8:06:08 PM,2017,11,1,-8.296835,115.459603,-9817,3.73650985
1.688918085,8:33:41 PM,2017,11,1,-8.265453,115.454102,-13156,2.617017031
1.467486808,8:37:18 PM,2017,11,1,-8.296693,115.473625,-11633,2.938326055
1.745276543,8:41:34 PM,2017,11,1,-8.295791,115.470964,-11930,2.090476015
1.973965971,8:51:09 PM,2017,11,1,-8.29332,115.488989,-13110,9.402864677
1.716262957,9:40:37 PM,2017,11,1,-8.280741,115.466357,-12342,2.178716803
1.653530624,9:58:51 PM,2017,11,1,-8.271486,115.485059,-12470,3.463489878
1.570955424,10:04:22 PM,2017,11,1,-8.26366,115.492619,-11287,2.377254476
1.734948551,10:32:57 PM,2017,11,1,-8.300211,115.478239,-9324,2.636736196
1.824266226,10:39:19 PM,2017,11,1,-8.296453,115.500936,-11149,9.389968859
1.831931218,11:05:51 PM,2017,11,1,-8.296878,115.499325,-10633,5.571286448
1.452504762,1:39:34 AM,2017,11,2,-8.264305,115.492334,-9368,4.232623401
1.556536769,1:40:27 AM,2017,11,2,-8.269144,115.534774,-2954,5.112942288
1.996988665,2:16:05 AM,2017,11,2,-8.303723,115.464209,-11186,5.754948155
1.988493602,6:50:50 AM,2017,11,2,-8.298227,115.456071,-8121,11.65693031
2.378505263,8:41:02 AM,2017,11,2,-8.264375,115.527531,-14889,15.10160777
1.759080228,9:16:17 AM,2017,11,2,-8.294493,115.468457,-8477,4.368561472
1.61705978,9:53:21 AM,2017,11,2,-8.289503,115.497974,-1925,9.355994236
1.79269554,10:20:37 AM,2017,11,2,-8.284611,115.519751,-12992,5.853447002
1.429210413,10:31:00 AM,2017,11,2,-8.294291,115.46429,-8708,2.484623399
1.437316355,10:42:22 AM,2017,11,2,-8.329634,115.459139,-4904,3.880936463
1.304607487,10:49:45 AM,2017,11,2,-8.306668,115.501929,-4999,5.28676664
1.320099067,11:01:56 AM,2017,11,2,-8.305358,115.4448,-6891,4.182208627
2.010804774,11:14:12 AM,2017,11,2,-8.281104,115.522673,-11454,11.64361736
1.541836134,12:40:21 PM,2017,11,2,-8.309274,115.492497,-7877,4.482081718
1.407883258,1:05:17 PM,2017,11,2,-8.282515,115.486312,-11236,2.555939395
1.25162125,1:28:39 PM,2017,11,2,-8.297671,115.483545,-10851,3.035941461
1.514025231,2:38:56 PM,2017,11,2,-8.291524,115.47391,-9077,3.541253446
2.126878194,2:47:53 PM,2017,11,2,-8.303469,115.47063,-11081,25.2992198
1.76809207,3:01:38 PM,2017,11,2,-8.30949,115.490153,-10860,2.802457927
1.146827557,3:04:08 PM,2017,11,2,-8.300451,115.452425,-10976,2.385928359
1.887857463,3:09:20 PM,2017,11,2,-8.274967,115.491895,-9668,2.210412862
1.25980016,3:24:39 PM,2017,11,2,-8.36144,115.503328,-1597,3.863071188
1.844197023,3:25:41 PM,2017,11,2,-8.302224,115.47509,-10543,2.180503059
1.575784134,3:36:05 PM,2017,11,2,-8.36367,115.467033,-3878,3.90432667
1.682682981,3:37:07 PM,2017,11,2,-8.300793,115.459172,-9274,10.47064952
1.716245963,3:39:18 PM,2017,11,2,-8.359747,115.495369,-8222,4.027595221
1.815036755,3:41:51 PM,2017,11,2,-8.350318,115.510164,-8670,4.240455976
2.008848133,3:56:42 PM,2017,11,2,-8.288299,115.482235,-8112,15.60668637
1.315999023,4:42:05 PM,2017,11,2,-8.284028,115.466789,-10562,2.754247274
1.494539455,4:45:26 PM,2017,11,2,-8.267986,115.489347,-8495,2.803101214
1.696006466,4:51:14 PM,2017,11,2,-8.284741,115.502026,-12906,2.219506431
1.728967404,4:56:07 PM,2017,11,2,-8.288896,115.502677,-12393,5.063250739
