ev_id,lat,lon,dep,YYYY,MM,DD,HH,mm,ss
1673,-8.258468,115.559269,6.036,2017,11,8,23,28,42.48
1674,-8.270327,115.534196,8.32,2017,11,8,23,45,40.22
1675,-8.315496,115.49161,6.93,2017,11,8,23,47,24.8
1676,-8.328975,115.478939,1.501,2017,11,9,0,14,38.69
1677,-8.309617,115.549089,6.822,2017,11,9,0,17,26.65
1678,-8.291738,115.515096,6.362,2017,11,9,0,24,56.49
1679,-8.31633,115.492651,9.142,2017,11,9,0,27,27.02
1681,-8.361344,115.545516,4.993,2017,11,9,0,57,24.84
1682,-8.270145,115.556706,6.585,2017,11,9,1,4,53.18
1683,-8.287871,115.544987,12.126,2017,11,9,1,26,46.8
1684,-8.24676,115.553158,7.557,2017,11,9,1,34,37.79
1685,-8.305253,115.468197,11.172,2017,11,9,2,44,52.67
1686,-8.2871,115.537362,7.943,2017,11,9,3,20,51.7
1687,-8.267672,115.562541,7.064,2017,11,9,4,5,18.15
1688,-8.27569,115.55245,9.149,2017,11,9,4,5,46.89
1689,-8.275752,115.5566,13.087,2017,11,9,4,6,32.57
1690,-8.270913,115.455965,11.901,2017,11,9,4,10,53.4
1691,-8.290164,115.514925,10.216,2017,11,9,5,20,25.01
1692,-8.274672,115.52325,11.479,2017,11,9,5,32,34.42
1693,-8.323985,115.415967,11.224,2017,11,9,5,53,12.72
1694,-8.278151,115.548226,8.469,2017,11,9,7,38,39.01
1695,-8.302981,115.533643,1.607,2017,11,9,10,21,25.65
1696,-8.297815,115.562939,7.528,2017,11,9,10,25,20.38
1697,-8.259803,115.575016,4.706,2017,11,9,10,40,57.6
1698,-8.339917,115.509749,1.011,2017,11,9,11,18,31.53
1699,-8.31587,115.484001,10.508,2017,11,9,11,52,50.81
1700,-8.316232,115.497282,7.898,2017,11,9,12,4,37.48
1701,-8.320177,115.519727,5.298,2017,11,9,12,15,26.67
1702,-8.336338,115.453809,7.222,2017,11,9,12,15,45.28
1703,-8.32845,115.457764,8.843,2017,11,9,12,26,2.18
1704,-8.306836,115.482829,11.037,2017,11,9,12,27,5.21
1705,-8.363876,115.520288,9.373,2017,11,9,12,33,21.29
1706,-8.310027,115.549902,4.972,2017,11,9,12,50,30.28
1707,-8.333589,115.517692,4.804,2017,11,9,12,52,6.99
1708,-8.301996,115.500496,3.918,2017,11,9,13,10,48.78
1710,-8.329455,115.516357,0.426,2017,11,9,14,48,5.63
1711,-8.306116,115.507511,5.857,2017,11,9,15,12,9.97
1712,-8.297224,115.486694,6.318,2017,11,9,15,13,49.02
1713,-8.298175,115.498299,6.24,2017,11,9,15,20,38.38
1714,-8.314563,115.535661,6.809,2017,11,9,15,36,14.18
1715,-8.349493,115.505632,4.415,2017,11,9,15,37,53.99
1716,-8.32235,115.472127,4.378,2017,11,9,15,47,1.5
1717,-8.304585,115.490674,8.223,2017,11,9,15,49,16.14
1718,-8.285054,115.482308,11.844,2017,11,9,15,51,45.4
1719,-8.317608,115.481356,4.439,2017,11,9,15,58,2.65
1720,-8.30398,115.479972,14.659,2017,11,9,16,14,12.37
1721,-8.324043,115.473983,2.196,2017,11,9,16,22,26.51
1722,-8.256332,115.483073,12.494,2017,11,9,16,23,33.1
1723,-8.29902,115.524023,10.108,2017,11,9,16,26,8.37
1724,-8.320211,115.525928,4.372,2017,11,9,16,49,27.69
1726,-8.277006,115.525724,6.41,2017,11,9,16,58,0.2
1727,-8.266583,115.525358,2.693,2017,11,9,17,2,34.76
1728,-8.282713,115.508203,1.345,2017,11,9,17,3,41.76
1729,-8.302653,115.468498,10.208,2017,11,9,17,6,36.08
1730,-8.306829,115.47513,11.837,2017,11,9,17,8,19.76
1731,-8.34148,115.492757,2.753,2017,11,9,17,37,5.4
1732,-8.303854,115.522502,0.794,2017,11,9,18,11,24.26
1733,-8.266732,115.511515,8.45,2017,11,9,18,12,32.8
1734,-8.310368,115.488615,9.478,2017,11,9,18,28,23.48
1735,-8.296162,115.442424,10.761,2017,11,9,18,28,43.56
1736,-8.303198,115.465251,8.929,2017,11,9,18,45,45.1
1737,-8.219009,115.537882,7.036,2017,11,9,19,29,18.8
1738,-8.292788,115.492798,5.409,2017,11,9,21,11,21.66
1740,-8.339255,115.502401,3.513,2017,11,9,21,48,24.64
1741,-8.292673,115.460539,10.858,2017,11,10,1,57,45.72
1742,-8.281639,115.47902,9.121,2017,11,10,2,45,19.43
1743,-8.33754,115.489063,2.851,2017,11,10,3,32,14.12
1744,-8.285474,115.571175,7.729,2017,11,10,4,1,57.04
1745,-8.270179,115.569206,4.92,2017,11,10,4,54,31.58
1747,-8.368471,115.504346,2.867,2017,11,10,7,35,35.16
1748,-8.316353,115.481812,9.391,2017,11,10,9,10,39.28
1749,-8.273706,115.528874,13.368,2017,11,10,10,40,55.81
1750,-8.2971,115.464087,9.736,2017,11,10,10,57,31.33
1751,-8.313257,115.464054,9.279,2017,11,10,11,11,46.95
1752,-8.298915,115.464087,8.679,2017,11,10,11,21,46.11
1753,-8.290584,115.459172,8.848,2017,11,10,11,27,52.08
1754,-8.309147,115.467122,11.724,2017,11,10,12,28,33.82
1755,-8.291629,115.489665,10.894,2017,11,10,13,28,7.4
1756,-8.317451,115.496891,5.717,2017,11,10,14,0,38.96
1757,-8.270134,115.54235,6.879,2017,11,10,14,4,16.32
1758,-8.330388,115.48068,8.685,2017,11,10,14,22,22.25
1759,-8.303342,115.493604,9.801,2017,11,10,14,31,17.83
1760,-8.311771,115.487443,12.387,2017,11,10,14,38,33.13
1761,-8.27617,115.537622,6.363,2017,11,10,14,46,36.58
1762,-8.301807,115.561108,8.755,2017,11,10,14,52,9.84
1763,-8.295157,115.505998,6.725,2017,11,10,14,56,7.6
1764,-8.29927,115.46591,11.135,2017,11,10,14,58,49.29
1765,-8.316765,115.451204,7.265,2017,11,10,15,28,0.24
1766,-8.295285,115.469295,10.504,2017,11,10,15,35,9.98
1767,-8.294948,115.467375,9.604,2017,11,10,15,49,44.05
1768,-8.329238,115.499227,7.026,2017,11,10,16,39,30.02
1769,-8.292336,115.463778,9.323,2017,11,10,16,51,44.26
1770,-8.276414,115.445736,13.405,2017,11,10,17,14,30.6
1771,-8.305734,115.48361,6.472,2017,11,10,17,40,15.98
1772,-8.313416,115.446598,6.217,2017,11,10,17,44,24.8
1773,-8.315818,115.454232,7.837,2017,11,10,18,21,26.38
1774,-8.307869,115.473519,4.427,2017,11,10,18,32,52.76
1775,-8.324456,115.486914,7.961,2017,11,10,19,11,50.28
1776,-8.318801,115.532992,7.46,2017,11,10,19,33,22.54
1777,-8.297358,115.458081,8.92,2017,11,10,19,52,19.18
1778,-8.231239,115.509814,8.418,2017,11,10,19,54,15.92
1781,-8.33192,115.412199,1.238,2017,11,10,20,33,18.12
1782,-8.291187,115.499487,9.488,2017,11,10,20,38,7.48
1783,-8.310444,115.474292,10.986,2017,11,10,20,55,1.1
1784,-8.297582,115.47522,10.407,2017,11,10,21,26,6
1786,-8.331451,115.409692,8.155,2017,11,10,22,46,27.78
1787,-8.301089,115.502751,10.598,2017,11,10,23,1,40.74
1788,-8.325696,115.455526,0.819,2017,11,10,23,45,50.52
1789,-8.377965,115.50577,4.425,2017,11,11,1,9,8.64
1790,-8.295976,115.540568,14.438,2017,11,11,1,17,2.76
1793,-8.36715,115.493009,3.322,2017,11,11,2,28,45.15
1794,-8.255895,115.529915,7.911,2017,11,11,3,45,30.18
1795,-8.338805,115.51228,0.818,2017,11,11,5,15,51.76
1796,-8.346514,115.474064,3.361,2017,11,11,5,27,58.6
1798,-8.307758,115.428687,8.416,2017,11,11,9,2,22.24
1799,-8.232769,115.534399,8.748,2017,11,11,9,52,38.19
1800,-8.244523,115.499707,9.642,2017,11,11,10,5,43.21
1801,-8.218221,115.553792,6.949,2017,11,11,10,25,17.99
1802,-8.318913,115.463306,12.813,2017,11,11,10,56,26.88
1803,-8.327566,115.465413,4.356,2017,11,11,11,30,27.05
1804,-8.294001,115.44869,11.299,2017,11,11,12,6,31.89
1805,-8.322309,115.515959,6.174,2017,11,11,12,24,29.64
1806,-8.318217,115.482251,1.575,2017,11,11,12,35,25.48
1807,-8.304151,115.463981,5.25,2017,11,11,13,3,53.74
1808,-8.30475,115.478418,9.591,2017,11,11,14,12,43.81
1809,-8.270934,115.4448,10.934,2017,11,11,14,17,20.57
1810,-8.273454,115.478239,11.126,2017,11,11,14,47,9.34
1811,-8.273326,115.473348,12.024,2017,11,11,14,58,51.26
1812,-8.281837,115.541748,6.072,2017,11,11,15,8,28.65
1813,-8.302061,115.464339,7.31,2017,11,11,15,12,8.66
1814,-8.323807,115.451489,8.702,2017,11,11,15,22,48.7
1815,-8.296243,115.49917,8.432,2017,11,11,15,27,51.75
1816,-8.291799,115.494686,12.997,2017,11,11,15,29,22.75
1817,-8.33942,115.532959,12.129,2017,11,11,15,50,53.07
1818,-8.252329,115.54248,7.302,2017,11,11,17,23,40.12
1820,-8.272319,115.448966,13.085,2017,11,11,17,34,19.76
1821,-8.315176,115.471859,9.484,2017,11,11,18,5,3.4
1822,-8.322498,115.520321,12.385,2017,11,11,18,8,43.08
1823,-8.292646,115.505957,13.461,2017,11,11,18,27,57.24
1824,-8.264748,115.46722,10.806,2017,11,11,18,29,31.74
1825,-8.252692,115.478857,10.333,2017,11,11,18,34,12.56
1826,-8.266869,115.47806,7.013,2017,11,11,18,38,26.76
1827,-8.286997,115.463949,11.3,2017,11,11,18,41,56.4
1828,-8.293579,115.451896,14.205,2017,11,11,18,46,10.32
1829,-8.302984,115.531925,7.442,2017,11,11,19,14,38.96
1830,-8.310268,115.492098,8.191,2017,11,11,19,59,21.02
1831,-8.262139,115.549512,7.943,2017,11,11,20,10,35
1832,-8.316285,115.486833,8.363,2017,11,11,20,17,17.56
1834,-8.466147,115.53724,12.024,2017,11,11,20,26,54.58
1835,-8.313747,115.460042,4.884,2017,11,11,20,40,18.28
1836,-8.305024,115.455469,11.093,2017,11,11,20,57,47.88
1837,-8.293605,115.527279,13.477,2017,11,11,20,58,34.28
1838,-8.322182,115.494678,11.855,2017,11,11,21,27,21.72
1839,-8.319385,115.448405,1.067,2017,11,11,22,24,15.3
1840,-8.370666,115.498991,7.079,2017,11,11,22,29,4.14
1842,-8.354474,115.446672,0.983,2017,11,12,8,46,56.55
1843,-8.312393,115.437231,7.217,2017,11,12,9,14,34.74
1844,-8.33167,115.562516,0.912,2017,11,12,10,0,19.18
1845,-8.29728,115.453817,10.3,2017,11,12,10,10,49.16
1846,-8.27788,115.471851,11.311,2017,11,12,10,11,20.03
1847,-8.256382,115.487581,9.147,2017,11,12,10,53,8.39
1848,-8.290879,115.486556,11.871,2017,11,12,11,17,48.4
1849,-8.285086,115.461239,11.033,2017,11,12,11,35,13.61
1850,-8.273003,115.470068,11.654,2017,11,12,11,55,35.95
1851,-8.414883,115.502889,4.716,2017,11,12,12,13,33.06
1852,-8.293958,115.479403,13.039,2017,11,12,12,19,4.56
1853,-8.351185,115.557552,1.382,2017,11,12,12,34,52.37
1854,-8.364446,115.479077,6.328,2017,11,12,12,35,33.16
1855,-8.219349,115.502303,9.879,2017,11,12,12,53,53.89
1856,-8.310088,115.452376,6.202,2017,11,12,13,16,37.08
1858,-8.343272,115.514242,1.039,2017,11,12,13,32,42.54
1859,-8.266915,115.558065,7.643,2017,11,12,13,39,2.14
1861,-8.382018,115.509497,5.261,2017,11,12,14,3,41.01
1862,-8.332887,115.503206,1.1,2017,11,12,14,31,20.92
1864,-8.305881,115.466854,5.359,2017,11,12,15,21,3.81
1865,-8.297848,115.463721,9.67,2017,11,12,16,11,52.57
1866,-8.34613,115.518221,4.477,2017,11,12,16,14,43.8
1867,-8.369937,115.495378,5.614,2017,11,12,16,15,51.32
1868,-8.285284,115.463517,8.84,2017,11,12,16,51,26.45
1869,-8.291334,115.482186,10.469,2017,11,12,17,12,32.8
1871,-8.287973,115.513924,4.962,2017,11,12,17,38,36.36
1872,-8.337075,115.500708,0.907,2017,11,12,17,46,52.56
1874,-8.323341,115.469661,4.893,2017,11,12,19,2,59.6
1875,-8.314077,115.461353,11.73,2017,11,12,19,6,47.7
1876,-8.302701,115.464657,9.082,2017,11,12,19,12,28.72
1877,-8.400632,115.477409,5.029,2017,11,12,19,52,45.82
1878,-8.298423,115.45765,9.734,2017,11,12,19,57,27.4
1879,-8.295892,115.461922,11.42,2017,11,12,20,54,21.94
1880,-8.350394,115.519889,9.175,2017,11,12,21,5,54.34
1881,-8.347025,115.499854,1.077,2017,11,12,21,16,36.62
1882,-8.281095,115.459342,8.538,2017,11,12,21,22,59.96
1883,-8.346688,115.515682,3.887,2017,11,12,21,26,15.6
1884,-8.330019,115.505086,0.877,2017,11,12,22,42,14.24
1886,-8.301481,115.503109,10.92,2017,11,13,0,7,7.37
1887,-8.233906,115.511401,10.039,2017,11,13,0,20,9.69
1888,-8.296681,115.475179,11.592,2017,11,13,1,12,4.46
1889,-8.295856,115.484302,11.991,2017,11,13,1,45,13.66
1890,-8.316859,115.456364,11.329,2017,11,13,1,53,50.54
1891,-8.314972,115.508008,12.052,2017,11,13,3,31,28.61
1892,-8.21485,115.534668,7.533,2017,11,13,4,9,22.67
1893,-8.316063,115.407031,12.153,2017,11,13,4,31,3.88
1895,-8.310442,115.469751,13.225,2017,11,13,8,6,24.52
1896,-8.318656,115.490731,4.319,2017,11,13,10,14,14.3
1898,-8.336413,115.454891,4.239,2017,11,13,11,33,9.31
1899,-8.301365,115.470418,6.376,2017,11,13,11,38,16.37
1900,-8.298764,115.478035,4.909,2017,11,13,14,11,23.78
1901,-8.336913,115.503084,0.941,2017,11,13,14,19,23.89
1902,-8.30449,115.482926,12.218,2017,11,13,14,21,7.8
1903,-8.263022,115.53776,12.441,2017,11,13,14,47,2.52
1904,-8.2663,115.539095,13.201,2017,11,13,15,39,11.93
1905,-8.304488,115.47819,11.863,2017,11,13,15,44,36.1
1906,-8.289599,115.4736,11.875,2017,11,13,15,47,17.82
1907,-8.340409,115.504248,0.353,2017,11,13,16,14,20.75
1908,-8.33919,115.50411,1.143,2017,11,13,16,15,26.07
1909,-8.267309,115.567497,13.369,2017,11,13,17,19,18.92
1910,-8.282556,115.449536,10.499,2017,11,13,17,53,1.88
1912,-8.290251,115.450155,9.361,2017,11,13,18,9,42.08
1913,-8.310859,115.495085,12.016,2017,11,13,18,13,27.7
1914,-8.328922,115.481673,9.676,2017,11,13,19,7,39.6
1915,-8.307863,115.46779,9.704,2017,11,13,20,22,3.88
1916,-8.29848,115.48575,12.399,2017,11,13,20,22,3.36
1918,-8.277086,115.450326,11.216,2017,11,13,22,23,34.08
1919,-8.261637,115.547827,13.798,2017,11,13,22,53,12.76
1920,-8.3209,115.562801,12.011,2017,11,13,22,53,34.58
1921,-8.262953,115.558651,13.378,2017,11,13,22,54,38.24
1922,-8.26553,115.484701,9.944,2017,11,14,1,54,43.94
1923,-8.333591,115.447542,1.103,2017,11,14,1,56,29.45
1924,-8.319934,115.560409,12.692,2017,11,14,2,0,47.11
1925,-8.332502,115.444368,9.531,2017,11,14,2,8,13.36
1926,-8.230697,115.523771,8.423,2017,11,14,2,55,19.56
1927,-8.304821,115.487223,13.518,2017,11,14,4,55,52.68
1928,-8.231414,115.5236,10.79,2017,11,14,7,5,29.37
1929,-8.323861,115.492578,13.592,2017,11,14,9,49,23.21
1930,-8.362133,115.509839,9.008,2017,11,14,10,13,19.89
1931,-8.265779,115.5521,13.88,2017,11,14,10,53,35.6
1933,-8.343443,115.516829,3.358,2017,11,14,11,58,15.92
1934,-8.313202,115.483016,7.467,2017,11,14,12,52,23.46
1935,-8.313122,115.512646,9.171,2017,11,14,13,0,47.62
1936,-8.316814,115.496265,7.56,2017,11,14,13,9,21.26
1937,-8.246355,115.474211,9.908,2017,11,14,13,14,36.79
1938,-8.25298,115.497087,10.251,2017,11,14,13,15,4.83
1939,-8.246179,115.475968,10.046,2017,11,14,13,20,4
1940,-8.261304,115.49633,8.826,2017,11,14,13,26,43.91
1941,-8.259887,115.497778,8.63,2017,11,14,14,42,57.43
1942,-8.256585,115.476017,12.708,2017,11,14,14,47,32.57
1943,-8.252421,115.477694,9.538,2017,11,14,14,51,24.56
1944,-8.25392,115.483789,9.491,2017,11,14,14,56,55.81
1945,-8.254031,115.477799,8.778,2017,11,14,15,2,6.93
1946,-8.298799,115.479826,13.447,2017,11,14,15,4,5.2
1947,-8.267227,115.559546,10.004,2017,11,14,15,47,43.35
1948,-8.305451,115.521297,11.441,2017,11,14,15,48,53.12
1949,-8.30014,115.486108,11.42,2017,11,14,17,24,11.44
1950,-8.229382,115.54646,10.884,2017,11,14,17,35,24.84
1951,-8.315652,115.474308,7.222,2017,11,14,17,46,57.92
1952,-8.258313,115.554761,12.982,2017,11,14,17,48,23.38
1953,-8.326109,115.458936,9.156,2017,11,14,17,56,31.42
1957,-8.316106,115.509847,11.184,2017,11,14,19,28,53.86
1958,-8.426877,115.401326,12.372,2017,11,14,20,8,55.5
1959,-8.327881,115.4712,6.079,2017,11,14,20,12,28.1
1960,-8.291053,115.45459,11.108,2017,11,14,20,24,11.76
1961,-8.276005,115.53396,11.71,2017,11,14,21,2,41.24
1962,-8.274318,115.575179,12.742,2017,11,14,21,31,3.56
1963,-8.300957,115.480745,12.63,2017,11,14,23,30,53.38
1964,-8.279353,115.521484,7.764,2017,11,15,0,13,3.66
1965,-8.354118,115.494295,9.532,2017,11,15,2,24,19.82
1966,-8.321632,115.526074,8.941,2017,11,15,4,32,13.41
1967,-8.30898,115.502555,10.547,2017,11,15,5,5,44.71
1968,-8.314662,115.474097,11.532,2017,11,15,5,40,53.75
1970,-8.305995,115.540047,5.901,2017,11,15,13,22,52.78
1971,-8.235802,115.535441,8.972,2017,11,15,14,35,13.3
1972,-8.296817,115.512638,9.97,2017,11,15,14,57,59.47
1973,-8.309299,115.459253,11.451,2017,11,15,15,15,32.27
1974,-8.305571,115.542212,5.413,2017,11,15,17,4,20.44
1975,-8.302548,115.495264,10.359,2017,11,15,17,47,20.2
1976,-8.332567,115.474854,7.171,2017,11,15,17,51,56.24
1977,-8.288461,115.518945,1.04,2017,11,15,19,1,39.24
1978,-8.281866,115.475692,12.017,2017,11,15,19,45,9.62
1979,-8.285347,115.556405,6.4,2017,11,15,20,12,45.04
1980,-8.300289,115.465584,7.803,2017,11,15,21,0,49.02
1981,-8.329408,115.43868,1.007,2017,11,15,21,31,13.02
1982,-8.318411,115.496077,18.207,2017,11,16,3,16,17.36
1984,-8.301826,115.464966,6.87,2017,11,16,4,13,43.03
1985,-8.31906,115.433927,14.308,2017,11,16,4,15,21.05
1986,-8.280966,115.464437,11.012,2017,11,16,5,37,1.93
1987,-8.308949,115.546029,7.446,2017,11,16,9,42,59.18
1988,-8.26927,115.517725,9.937,2017,11,16,9,47,50.24
1989,-8.401196,115.503084,5.73,2017,11,16,10,51,29.7
1990,-8.283524,115.466992,11.395,2017,11,16,13,16,16.46
1991,-8.307448,115.449268,10.385,2017,11,16,14,43,58.36
1992,-8.281744,115.450049,6.864,2017,11,16,14,52,7.69
1993,-8.319788,115.427954,9.049,2017,11,16,14,53,55.47
1994,-8.307359,115.47666,13.626,2017,11,16,15,38,6.47
1995,-8.390685,115.418896,8.036,2017,11,16,15,45,41.89
1996,-8.285329,115.521362,11.588,2017,11,16,15,58,5.34
1997,-8.275921,115.503304,4.667,2017,11,16,16,34,30.16
1998,-8.318717,115.475098,11.435,2017,11,16,16,47,37.99
1999,-8.292725,115.459098,12.362,2017,11,16,16,56,18.08
2000,-8.268876,115.491577,4.953,2017,11,16,17,6,19.08
2002,-8.305317,115.451701,7.296,2017,11,16,17,31,53.92
2003,-8.360895,115.44729,6.146,2017,11,16,17,39,39.72
2004,-8.284553,115.487581,5.044,2017,11,16,17,40,45.04
2005,-8.351463,115.517204,5.331,2017,11,16,17,49,33.64
2006,-8.308345,115.478564,7.98,2017,11,16,18,16,32.58
2008,-8.294857,115.452173,6.634,2017,11,16,19,6,3.56
2010,-8.307655,115.455835,7.929,2017,11,16,20,54,19.18
2011,-8.334397,115.496582,6.921,2017,11,16,22,20,14.7
2012,-8.308228,115.466382,8.391,2017,11,16,22,53,19.72
2013,-8.264884,115.486068,12.481,2017,11,17,1,51,56.15
2014,-8.26067,115.495516,12.422,2017,11,17,2,22,34.66
2015,-8.224199,115.537231,8.892,2017,11,17,3,6,24.44
2016,-8.297007,115.498958,10.223,2017,11,17,3,54,55.24
2017,-8.313493,115.483569,7.744,2017,11,17,10,13,51.45
2018,-8.304424,115.478451,10.178,2017,11,17,11,27,29.6
2019,-8.311292,115.485026,8.841,2017,11,17,13,36,46.62
2020,-8.302702,115.435571,9.702,2017,11,17,13,58,41.56
2021,-8.292243,115.461914,9.854,2017,11,17,14,24,32.54
2023,-8.292803,115.466878,8.608,2017,11,17,14,52,28.31
2024,-8.311769,115.475749,8.821,2017,11,17,14,54,4.05
2025,-8.286765,115.453906,11.93,2017,11,17,16,8,17.37
2026,-8.277511,115.455941,11.993,2017,11,17,16,26,22.87
2027,-8.298549,115.482039,11.897,2017,11,17,16,33,53.07
2028,-8.255741,115.461182,7.13,2017,11,17,17,36,37.52
2029,-8.483596,115.468742,7.835,2017,11,17,18,32,44.44
2030,-8.280747,115.555005,11.283,2017,11,17,18,34,34.58
2031,-8.305683,115.462142,7.646,2017,11,17,18,39,6.98
2032,-8.311924,115.468937,8.612,2017,11,17,18,46,45.04
2034,-8.280207,115.485913,8.622,2017,11,17,19,54,24.94
2035,-8.289946,115.444067,10.749,2017,11,17,19,55,21.7
2036,-8.269139,115.508927,11.87,2017,11,17,20,0,44.42
2037,-8.366152,115.48763,4.796,2017,11,17,21,1,7.4
2038,-8.314705,115.483154,6.504,2017,11,17,21,17,32.92
2039,-8.309828,115.528581,12.719,2017,11,17,21,25,20.44
2040,-8.267681,115.455542,8.887,2017,11,17,22,51,11.28
2041,-8.289739,115.460775,10.61,2017,11,18,4,55,0.61
2042,-8.309226,115.525529,9.545,2017,11,18,6,24,54.49
2043,-8.300368,115.504834,7.481,2017,11,18,9,9,3.35
2045,-8.241053,115.530827,10.174,2017,11,18,10,21,37.73
2046,-8.274685,115.443026,8.455,2017,11,18,10,57,28.04
2047,-8.226973,115.513525,10.905,2017,11,18,11,37,50.63
2048,-8.292016,115.509245,11.999,2017,11,18,11,57,46.28
2049,-8.305313,115.487557,8.929,2017,11,18,13,24,28.89
2050,-8.219818,115.527881,11.658,2017,11,18,13,53,52.09
2051,-8.325776,115.466113,4.901,2017,11,18,14,3,4.01
2052,-8.290447,115.463664,11.859,2017,11,18,14,10,29.29
2053,-8.335609,115.472388,8.61,2017,11,18,14,22,4.28
2054,-8.281883,115.518107,10.547,2017,11,18,14,46,46.63
2055,-8.334881,115.501375,10.102,2017,11,18,15,17,19.62
2056,-8.270674,115.546069,7.202,2017,11,18,15,36,1.74
2057,-8.223772,115.575993,7.722,2017,11,18,16,5,31.83
2058,-8.354699,115.534269,4.675,2017,11,18,16,57,16.25
2059,-8.217673,115.530265,11.977,2017,11,18,17,31,31.02
2060,-8.289188,115.452271,10.111,2017,11,18,17,32,1.58
2061,-8.228026,115.55992,9.96,2017,11,18,17,33,0.76
2062,-8.210875,115.545386,12.782,2017,11,18,17,45,32.48
2063,-8.311729,115.461548,11.669,2017,11,18,18,16,40.9
2064,-8.382105,115.47181,15.329,2017,11,18,18,20,31.9
2065,-8.27506,115.452856,9.906,2017,11,18,18,28,29.52
2066,-8.28052,115.494914,6.298,2017,11,18,19,10,40.44
2067,-8.302437,115.461662,12.592,2017,11,18,19,46,47.74
2068,-8.293103,115.480046,9.942,2017,11,18,20,1,6.4
2069,-8.327673,115.48125,12.021,2017,11,18,20,16,53.82
2070,-8.280837,115.452987,9.067,2017,11,18,21,0,47.5
2071,-8.323565,115.492131,9.519,2017,11,18,21,42,27.32
2072,-8.388313,115.54165,13.67,2017,11,18,22,58,51.64
2073,-8.290349,115.486882,12.162,2017,11,18,23,24,21.38
2074,-8.337796,115.449707,9.911,2017,11,19,1,58,30.4
2075,-8.273844,115.483675,11.681,2017,11,19,3,45,27.64
2076,-8.319829,115.51272,0.934,2017,11,19,4,33,33.89
2077,-8.306079,115.512354,1.131,2017,11,19,8,46,23.05
2078,-8.274582,115.485669,4.163,2017,11,19,9,33,37.49
2079,-8.305967,115.459896,7.032,2017,11,19,10,18,23.05
2080,-8.298046,115.458561,8.254,2017,11,19,11,19,29.7
2082,-8.310736,115.491504,6.318,2017,11,19,12,34,12.36
2083,-8.305709,115.48422,11.306,2017,11,19,12,35,56.52
2084,-8.264422,115.501058,9.19,2017,11,19,12,47,0.48
2086,-8.267803,115.485392,9.337,2017,11,19,14,14,16.8
2087,-8.280954,115.47924,14.043,2017,11,19,14,14,58.58
2088,-8.357359,115.498779,1.63,2017,11,19,14,31,44.52
2089,-8.346813,115.455469,10.583,2017,11,19,14,38,51.48
2090,-8.297006,115.498088,1.124,2017,11,19,14,42,11.5
2091,-8.297534,115.459863,9.474,2017,11,19,15,2,0.68
2092,-8.286268,115.438867,8.2,2017,11,19,15,5,50.13
2093,-8.343835,115.466235,5,2017,11,19,15,14,12.1
2094,-8.259214,115.558911,6.498,2017,11,19,15,22,52.04
2095,-8.316983,115.441951,0.874,2017,11,19,15,42,14.78
2096,-8.291488,115.445036,9.884,2017,11,19,15,49,19.74
2097,-8.333918,115.487028,10.188,2017,11,19,16,2,48.48
2098,-8.26073,115.532544,11.266,2017,11,19,16,53,50.15
2099,-8.341105,115.485628,2.557,2017,11,19,17,2,12.28
2100,-8.296654,115.467041,12.41,2017,11,19,17,6,17.44
2101,-8.285204,115.450041,10.754,2017,11,19,17,7,30.36
2103,-8.317791,115.460832,11.158,2017,11,19,17,26,51.76
2104,-8.279262,115.459538,13.103,2017,11,19,17,27,29.26
2105,-8.276557,115.448771,11.236,2017,11,19,17,29,48.42
2106,-8.271939,115.514144,7.776,2017,11,19,17,50,32.68
2107,-8.289616,115.456592,12.402,2017,11,19,17,55,34.46
2108,-8.283038,115.457886,10.842,2017,11,19,18,16,10.12
2109,-8.311236,115.486662,9.873,2017,11,19,18,30,57.8
2110,-8.281648,115.464543,11.653,2017,11,19,20,3,35
2111,-8.276649,115.54751,11.645,2017,11,19,21,17,59.22
2112,-8.270355,115.525472,14.07,2017,11,19,21,58,50.32
2113,-8.265295,115.477417,13.421,2017,11,19,23,21,29.44
2114,-8.319304,115.493815,8.439,2017,11,20,0,18,38.7
2115,-8.267723,115.454622,11.91,2017,11,20,0,34,57.34
2116,-8.30232,115.48457,11.54,2017,11,20,4,31,53.54
2117,-8.314641,115.487866,15.501,2017,11,20,8,26,24.44
2118,-8.284101,115.467586,10.871,2017,11,20,8,44,31.37
2119,-8.286309,115.468148,9.461,2017,11,20,9,21,12.56
2120,-8.298278,115.501017,9.938,2017,11,20,10,42,42.45
2121,-8.303911,115.461621,10.496,2017,11,20,11,20,43.68
2122,-8.324132,115.460124,9.981,2017,11,20,11,38,55.2
2123,-8.288515,115.482861,9.584,2017,11,20,11,59,42.01
2124,-8.346429,115.505941,11.551,2017,11,20,12,1,21.14
2128,-8.33315,115.495955,10.192,2017,11,20,15,58,3.31
2129,-8.372258,115.55328,7.028,2017,11,20,16,33,25.96
2130,-8.282738,115.489486,6.55,2017,11,20,16,35,40.36
2132,-8.360578,115.488607,9.853,2017,11,20,16,52,21.61
2133,-8.26126,115.467529,11.065,2017,11,20,17,10,39.46
2135,-8.265566,115.472803,14.994,2017,11,20,17,36,55.4
2136,-8.26273,115.430412,9.065,2017,11,20,17,45,33.1
2137,-8.319014,115.497616,13.898,2017,11,20,18,32,54.88
2138,-8.256074,115.449105,9.622,2017,11,20,19,21,44.02
2139,-8.281245,115.469116,11.911,2017,11,20,20,49,16.44
